2.5145,-2.0679,2.0929,-7.0328,0.2426,-2.5567,-1.8107,0.14875,2
-1.9667,-0.75615,-1.9445,-0.60121,-2.169,-4.5256,0.15051,4.3498,1
6.7941,5.8881,4.0468,-2.3144,-2.6731,-3.3677,-3.2036,-1.9603,2
1.4856,1.3593,1.2286,0.50252,-0.44602,-2.6163,1.317,2.5118,2
0.55745,1.3872,0.61742,0.17574,3.3664,-5.4561,-0.26033,2.0611,2
7.9255,2.1218,-4.6845,-2.8627,0.19534,1.2484,1.9181,-1.5243,1
-1.598,-0.17975,1.3259,-2.2088,0.58627,-0.98553,-0.54865,1.1503,1
1.0518,0.91085,2.9949,-3.5342,2.8923,-0.0025324,0.6005,0.4758,2
2.4154,0.73961,1.6335,-0.22489,1.2699,1.0124,1.0368,1.8561,2
-6.35,-1.3981,-2.4097,2.6411,3.7396,5.6111,2.7588,0.62766,2
1.4014,2.4813,0.41835,2.9622,-1.4796,-0.45897,-0.59605,1.0532,2
-1.0479,3.2034,3.7936,3.7422,2.1025,2.4644,1.2137,2.0505,2
3.8085,-1.4334,3.4489,-1.055,-1.8209,0.42393,0.074222,2.4034,2
-0.95065,-1.1309,-0.64785,-1.538,4.295,-0.3571,2.4466,2.3545,2
-0.35969,0.53374,1.3826,-0.84888,0.20117,2.9806,1.3046,1.5004,2
0.63381,0.013523,-0.28617,-0.40138,-3.2199,1.0041,-0.11548,-0.87165,2
1.4605,1.1129,3.7568,0.65327,1.1976,-1.1768,0.4376,-0.49543,2
4.8894,1.9352,3.3279,-3.6665,-4.2354,-2.2557,-1.519,-0.42003,2
6.8807,4.2253,1.894,-2.2371,0.17922,-3.8829,2.8627,1.3584,2
-1.4034,0.36817,2.7329,-5.1473,3.9349,-1.3078,1.3036,5.5571,1
-1.955,2.104,0.19262,-1.2282,-1.0024,2.0108,0.052889,-2.4657,2
1.2036,0.17828,0.57627,0.84454,0.638,-3.182,0.58493,4.6357,1
1.0851,0.98706,3.1068,6.4319,4.8762,1.7893,0.37624,1.0134,2
-1.1744,-0.57779,3.7015,1.4597,1.509,0.020781,-0.73299,1.0766,2
1.1454,-5.6649,-0.041634,0.82854,-0.67923,0.98962,2.1618,4.2595,2
3.9848,-0.31881,0.72067,0.45771,-3.8151,-0.033272,-0.14345,4.3055,2
-5.6357,-1.0571,-0.24157,2.5485,4.6335,2.4348,2.8588,2.6999,2
1.8745,3.0872,1.1665,-0.32854,2.7082,1.3483,2.73,2.0554,2
2.0969,-0.16329,2.1519,3.5842,0.82506,0.24646,-1.1051,-1.2334,2
0.95455,-0.17538,0.50827,-1.5922,2.0228,-0.26447,2.1204,0.34636,2
3.6295,5.935,0.072006,1.2956,1.861,-3.2085,1.5097,-2.0431,2
-0.72903,1.3374,0.41173,-0.058803,0.02092,0.70418,2.309,1.088,2
1.3107,0.32674,-2.1637,0.56828,0.53828,2.2546,4.9317,1.8149,2
7.624,5.1553,3.9564,-0.23637,-0.078515,-3.6852,-1.8723,-0.85191,2
2.5449,2.5311,3.7945,2.8153,2.1613,-1.9384,3.6152,-0.57238,2
2.0996,1.2941,3.7374,-3.1926,1.9984,4.2995,3.6127,-1.3663,1
6.4433,0.38411,0.22868,-0.75147,-1.8938,-2.8559,-2.1565,1.7858,2
1.4334,-2.3729,-2.9146,-0.18046,-1.5421,0.77824,-0.94612,0.89748,2
4.8751,2.2813,3.3355,-5.9095,-1.3594,0.38036,1.4181,0.97133,2
-1.2542,0.81363,1.6935,-0.86771,-0.30245,1.8639,0.96502,3.4441,2
-2.3218,-1.2109,0.64231,2.4179,2.8036,2.458,1.0741,2.4646,2
-0.075236,0.73283,2.9699,5.5789,-0.79446,1.8932,2.6331,0.53652,1
-2.4461,-0.93444,2.5316,-2.3059,1.4211,-3.1066,0.38282,3.4945,1
-2.2343,-2.1992,-0.27601,1.5513,-1.4944,1.9556,1.3718,4.4271,2
2.4309,-1.2891,1.7327,-4.6875,-5.1713,2.4829,-0.60149,1.4229,2
-4.0464,1.761,3.0797,2.9172,4.2785,3.5995,5.4296,1.4667,2
2.1605,1.8713,0.55172,-3.8044,2.3261,-1.1717,1.1753,-1.8338,2
0.13302,2.576,-2.6514,1.7906,2.4328,1.0786,3.8483,0.97471,2
0.8039,-1.1011,-0.4443,0.82446,1.5627,-0.35911,1.819,2.9165,1
2.7537,1.3973,-1.2247,3.0921,-1.8847,-0.742,-0.45285,0.02023,2
3.1145,0.21413,-2.9796,0.43179,-2.5548,3.8594,-0.1532,-3.9124,1
1.8513,4.2299,2.6416,0.71281,1.4827,-2.0105,3.728,-0.58639,2
-0.26106,-0.56986,4.3814,0.40814,1.6384,-0.11753,-1.4803,-0.82715,2
2.956,1.1122,0.8136,-1.7786,-3.639,-1.3837,-0.48029,1.6512,2
-1.7468,-0.097793,-0.33837,4.9885,2.3435,0.036235,1.5265,1.5332,2
3.6635,0.43716,2.0193,-3.6526,-1.4335,-2.1466,0.95178,0.17965,2
2.3494,2.0741,0.23112,2.4608,-0.34692,-0.15827,0.75605,0.29983,2
4.7245,-0.58222,-1.6845,4.3201,-2.673,4.2478,2.6813,-4.7402,1
0.9814,3.8839,1.0201,2.1606,1.6632,0.68011,-0.29011,-1.9578,2
5.1395,3.1038,2.285,-4.9301,-1.4357,1.3363,1.0556,-0.80485,2
2.8867,1.1399,3.1808,0.030451,1.4732,-3.0949,0.11435,1.0355,2
1.5906,4.6477,1.3605,5.203,6.0838,0.5033,2.9735,2.1951,2
3.2733,-1.2126,-0.2585,1.5376,-0.54796,2.3482,4.5381,1.3225,1
3.1832,-0.22286,-5.1095,-1.6658,-0.080227,-1.8568,3.515,0.71149,1
1.2344,-1.4539,-5.2276,0.41217,-2.0873,-6.2857,-0.45621,3.703,1
-0.43439,1.0179,0.97891,2.8448,3.0731,-0.84608,-0.052811,-0.6363,2
-0.51803,-0.35221,2.1922,-3.5216,-0.67707,-0.50028,-1.3825,0.6452,2
6.6488,6.1583,4.8316,-1.7352,1.0896,-2.9485,3.2442,-0.82473,2
1.3844,-0.61813,0.64652,4.2687,4.6985,1.4919,1.4601,-0.7526,2
0.64533,1.1397,-0.83993,1.5243,1.7174,0.3703,2.7236,-0.54219,2
2.1854,0.63966,2.6824,2.2693,1.1339,-0.59139,1.7002,0.87665,2
-0.91435,-2.2432,2.0985,1.5786,0.42701,-0.17258,-0.78554,2.1545,2
-4.39,-0.78463,-0.88406,2.6135,2.9172,0.29754,2.738,2.5739,2
-0.10665,0.99577,1.4139,-3.9415,1.1236,-0.80122,0.63453,2.6673,1
5.2741,3.2433,2.6158,-5.5301,-3.7133,-1.554,-1.3976,-0.77819,2
0.14078,-1.4185,2.4015,-1.0899,-0.12437,3.5734,-0.097454,0.44619,1
-2.4087,-2.4332,-1.2661,4.1454,5.8477,-0.38391,0.74596,-0.51057,2
-1.5384,0.44645,0.83006,1.2261,-1.3845,4.7466,1.6034,0.056441,2
1.8738,2.0485,2.5376,-1.629,-0.81476,-0.85655,-1.1474,1.2338,2
-3.4986,1.0955,1.0407,3.6945,5.7528,1.488,5.0188,-0.82133,2
-0.66152,-2.1915,-1.3792,1.2645,1.4705,1.4755,-0.14336,0.71926,2
-2.4926,-0.53843,-1.0492,1.137,3.0336,2.3094,2.9111,3.5949,2
0.4344,0.75999,0.098784,2.0684,0.80729,0.9527,0.9644,1.4177,1
-0.89162,1.8516,2.7421,0.98414,1.3779,2.1514,0.82284,-0.67624,2
4.6344,-0.32633,2.1504,-1.1134,-2.3198,0.95445,-1.6494,1.5223,2
-0.48202,2.0162,2.0509,-2.0787,-0.21395,3.3465,2.9374,0.013454,2
4.1626,1.5447,-0.68403,1.4557,2.3687,-3.2188,3.9946,2.0487,2
2.731,2.6662,-1.0552,4.7467,0.47767,0.82623,1.2873,1.8946,2
1.8684,0.60007,2.293,-2.8622,-2.7532,1.2598,-2.6328,0.80718,2
-0.86604,4.5954,1.9372,1.8405,1.2723,-1.9398,0.69448,-2.7001,2
7.6015,2.5356,3.5858,-3.2719,0.24616,1.1812,1.7485,-1.2738,2
2.0697,-0.09201,0.68183,-1.4101,-1.0921,-3.4503,-0.1171,-1.711,2
-0.95592,-0.11482,-0.041002,2.8362,2.1636,2.7191,-1.1056,0.88444,2
-2.4451,3.5865,-1.9148,4.7351,0.33554,-0.46302,2.146,1.5525,2
3.6826,-0.74519,2.6139,-1.5945,-1.7245,-1.7735,-2.6305,2.7874,2
-0.50098,3.0993,8.4683,-0.38952,3.0076,1.1536,-1.8105,1.2847,1
1.519,3.4456,1.0964,-2.4062,-0.4375,-0.45847,2.4846,0.2177,2
-0.50849,-0.72315,2.2482,1.2843,3.9442,0.5546,4.4251,0.25687,2
4.3728,1.3735,-1.6733,-1.4604,-1.331,-0.40204,1.4456,-2.7186,1
0.87377,2.6259,-1.8102,-0.52604,0.6199,-2.7531,1.3856,0.70512,1
